gvkey,iid,datadate,tic,conm,prccd
011259,01,20020913,WMT,WALMART INC,54.4000
011259,01,20020916,WMT,WALMART INC,54.7500
011259,01,20020917,WMT,WALMART INC,54.2600
011259,01,20020918,WMT,WALMART INC,54.3800
011259,01,20020919,WMT,WALMART INC,53.7000
011259,01,20020920,WMT,WALMART INC,54.7000
011259,01,20020923,WMT,WALMART INC,52.6000
011259,01,20020924,WMT,WALMART INC,51.4900
011259,01,20020925,WMT,WALMART INC,52.0400
011259,01,20020926,WMT,WALMART INC,53.7100
011259,01,20020927,WMT,WALMART INC,51.2400
011259,01,20020930,WMT,WALMART INC,49.2400
011259,01,20021001,WMT,WALMART INC,51.7100
011259,01,20021002,WMT,WALMART INC,51.3200
011259,01,20021003,WMT,WALMART INC,51.1000
011259,01,20021004,WMT,WALMART INC,51.7500
011259,01,20021007,WMT,WALMART INC,50.3500
011259,01,20021008,WMT,WALMART INC,52.6000
011259,01,20021009,WMT,WALMART INC,50.7400
011259,01,20021010,WMT,WALMART INC,51.6400
011259,01,20021011,WMT,WALMART INC,53.8300
011259,01,20021014,WMT,WALMART INC,54.1500
011259,01,20021015,WMT,WALMART INC,56.2900
011259,01,20021016,WMT,WALMART INC,56.7600
011259,01,20021017,WMT,WALMART INC,55.3300
011259,01,20021018,WMT,WALMART INC,56.2800
011259,01,20021021,WMT,WALMART INC,56.4000
011259,01,20021022,WMT,WALMART INC,56.1000
011259,01,20021023,WMT,WALMART INC,57.2300
011259,01,20021024,WMT,WALMART INC,56.4700
011259,01,20021025,WMT,WALMART INC,57.3300
011259,01,20021028,WMT,WALMART INC,56.0700
011259,01,20021029,WMT,WALMART INC,56.4700
011259,01,20021030,WMT,WALMART INC,53.8000
011259,01,20021031,WMT,WALMART INC,53.5500
011259,01,20021101,WMT,WALMART INC,54.5500
011259,01,20021104,WMT,WALMART INC,53.4500
011259,01,20021105,WMT,WALMART INC,54.4200
011259,01,20021106,WMT,WALMART INC,54.3400
011259,01,20021107,WMT,WALMART INC,54.0000
011259,01,20021108,WMT,WALMART INC,54.0300
011259,01,20021111,WMT,WALMART INC,53.0000
011259,01,20021112,WMT,WALMART INC,53.8500
011259,01,20021113,WMT,WALMART INC,54.9800
011259,01,20021114,WMT,WALMART INC,55.5700
011259,01,20021115,WMT,WALMART INC,55.4900
011259,01,20021118,WMT,WALMART INC,53.6800
011259,01,20021119,WMT,WALMART INC,52.9200
011259,01,20021120,WMT,WALMART INC,54.4000
011259,01,20021121,WMT,WALMART INC,53.9500
011259,01,20021122,WMT,WALMART INC,53.7600
011259,01,20021125,WMT,WALMART INC,53.8200
011259,01,20021126,WMT,WALMART INC,53.2400
011259,01,20021127,WMT,WALMART INC,54.8400
011259,01,20021129,WMT,WALMART INC,53.9000
011259,01,20021202,WMT,WALMART INC,54.3800
011259,01,20021203,WMT,WALMART INC,53.9300
011259,01,20021204,WMT,WALMART INC,54.4400
011259,01,20021205,WMT,WALMART INC,53.0200
011259,01,20021206,WMT,WALMART INC,53.0400
011259,01,20021209,WMT,WALMART INC,51.8500
011259,01,20021210,WMT,WALMART INC,52.4900
011259,01,20021211,WMT,WALMART INC,52.0000
011259,01,20021212,WMT,WALMART INC,51.3800
011259,01,20021213,WMT,WALMART INC,50.5400
011259,01,20021216,WMT,WALMART INC,51.9400
011259,01,20021217,WMT,WALMART INC,50.9400
011259,01,20021218,WMT,WALMART INC,50.3800
011259,01,20021219,WMT,WALMART INC,50.1600
011259,01,20021220,WMT,WALMART INC,50.7900
011259,01,20021223,WMT,WALMART INC,49.5900
011259,01,20021224,WMT,WALMART INC,49.7000
011259,01,20021226,WMT,WALMART INC,49.7600
011259,01,20021227,WMT,WALMART INC,49.1600
011259,01,20021230,WMT,WALMART INC,50.6400
011259,01,20021231,WMT,WALMART INC,50.5100
011259,01,20030102,WMT,WALMART INC,51.6000
011259,01,20030103,WMT,WALMART INC,50.0000
011259,01,20030106,WMT,WALMART INC,50.1900
011259,01,20030107,WMT,WALMART INC,50.4600
011259,01,20030108,WMT,WALMART INC,49.9900
011259,01,20030109,WMT,WALMART INC,51.9200
011259,01,20030110,WMT,WALMART INC,51.6200
011259,01,20030113,WMT,WALMART INC,51.2800
011259,01,20030114,WMT,WALMART INC,51.4100
011259,01,20030115,WMT,WALMART INC,50.5900
011259,01,20030116,WMT,WALMART INC,50.3000
011259,01,20030117,WMT,WALMART INC,49.9700
011259,01,20030121,WMT,WALMART INC,49.0100
011259,01,20030122,WMT,WALMART INC,48.0700
011259,01,20030123,WMT,WALMART INC,48.5700
011259,01,20030124,WMT,WALMART INC,47.3000
011259,01,20030127,WMT,WALMART INC,47.1000
011259,01,20030128,WMT,WALMART INC,48.1800
011259,01,20030129,WMT,WALMART INC,48.1000
011259,01,20030130,WMT,WALMART INC,47.5700
011259,01,20030131,WMT,WALMART INC,47.8000
011259,01,20030203,WMT,WALMART INC,48.0700
011259,01,20030204,WMT,WALMART INC,47.1500
011259,01,20030205,WMT,WALMART INC,46.7400
011259,01,20030206,WMT,WALMART INC,46.7900
011259,01,20030207,WMT,WALMART INC,46.7900
011259,01,20030210,WMT,WALMART INC,47.0200
011259,01,20030211,WMT,WALMART INC,47.2500
011259,01,20030212,WMT,WALMART INC,47.8500
011259,01,20030213,WMT,WALMART INC,47.6400
011259,01,20030214,WMT,WALMART INC,49.1500
011259,01,20030218,WMT,WALMART INC,49.0800
011259,01,20030219,WMT,WALMART INC,48.7700
011259,01,20030220,WMT,WALMART INC,48.0800
011259,01,20030221,WMT,WALMART INC,48.9000
011259,01,20030224,WMT,WALMART INC,47.6400
011259,01,20030225,WMT,WALMART INC,48.4300
011259,01,20030226,WMT,WALMART INC,47.8300
011259,01,20030227,WMT,WALMART INC,48.1600
011259,01,20030228,WMT,WALMART INC,48.0600
011259,01,20030303,WMT,WALMART INC,47.7900
011259,01,20030304,WMT,WALMART INC,46.9000
011259,01,20030305,WMT,WALMART INC,47.8800
011259,01,20030306,WMT,WALMART INC,47.4000
011259,01,20030307,WMT,WALMART INC,48.1200
011259,01,20030310,WMT,WALMART INC,47.1300
011259,01,20030311,WMT,WALMART INC,46.8000
011259,01,20030312,WMT,WALMART INC,47.5000
011259,01,20030313,WMT,WALMART INC,49.5500
011259,01,20030314,WMT,WALMART INC,49.3600
011259,01,20030317,WMT,WALMART INC,51.9700
011259,01,20030318,WMT,WALMART INC,52.2500
011259,01,20030319,WMT,WALMART INC,53.0500
011259,01,20030320,WMT,WALMART INC,53.1100
011259,01,20030321,WMT,WALMART INC,54.6700
011259,01,20030324,WMT,WALMART INC,52.5200
011259,01,20030325,WMT,WALMART INC,53.4700
011259,01,20030326,WMT,WALMART INC,53.3300
011259,01,20030327,WMT,WALMART INC,53.5400
011259,01,20030328,WMT,WALMART INC,53.1300
011259,01,20030331,WMT,WALMART INC,52.0300
011259,01,20030401,WMT,WALMART INC,52.4200
011259,01,20030402,WMT,WALMART INC,54.0700
011259,01,20030403,WMT,WALMART INC,54.0500
011259,01,20030404,WMT,WALMART INC,54.6000
011259,01,20030407,WMT,WALMART INC,54.3200
011259,01,20030408,WMT,WALMART INC,54.5600
011259,01,20030409,WMT,WALMART INC,53.7000
011259,01,20030410,WMT,WALMART INC,54.5800
011259,01,20030411,WMT,WALMART INC,52.9800
011259,01,20030414,WMT,WALMART INC,54.1700
011259,01,20030415,WMT,WALMART INC,55.2900
011259,01,20030416,WMT,WALMART INC,54.5400
011259,01,20030417,WMT,WALMART INC,55.4100
011259,01,20030421,WMT,WALMART INC,54.9800
011259,01,20030422,WMT,WALMART INC,55.9900
011259,01,20030423,WMT,WALMART INC,55.9800
011259,01,20030424,WMT,WALMART INC,55.1100
011259,01,20030425,WMT,WALMART INC,55.0000
011259,01,20030428,WMT,WALMART INC,56.0900
011259,01,20030429,WMT,WALMART INC,56.5800
011259,01,20030430,WMT,WALMART INC,56.3200
011259,01,20030501,WMT,WALMART INC,55.9400
011259,01,20030502,WMT,WALMART INC,56.1500
011259,01,20030505,WMT,WALMART INC,55.5800
011259,01,20030506,WMT,WALMART INC,55.9100
011259,01,20030507,WMT,WALMART INC,55.0800
011259,01,20030508,WMT,WALMART INC,55.0100
011259,01,20030509,WMT,WALMART INC,55.8000
011259,01,20030512,WMT,WALMART INC,56.7000
011259,01,20030513,WMT,WALMART INC,55.4900
011259,01,20030514,WMT,WALMART INC,53.9000
011259,01,20030515,WMT,WALMART INC,53.7600
011259,01,20030516,WMT,WALMART INC,52.9200
011259,01,20030519,WMT,WALMART INC,52.4700
011259,01,20030520,WMT,WALMART INC,52.8100
011259,01,20030521,WMT,WALMART INC,52.5900
011259,01,20030522,WMT,WALMART INC,52.9000
011259,01,20030523,WMT,WALMART INC,52.0000
011259,01,20030527,WMT,WALMART INC,52.5000
011259,01,20030528,WMT,WALMART INC,53.3500
011259,01,20030529,WMT,WALMART INC,52.8100
011259,01,20030530,WMT,WALMART INC,52.6100
011259,01,20030602,WMT,WALMART INC,52.4600
011259,01,20030603,WMT,WALMART INC,52.8500
011259,01,20030604,WMT,WALMART INC,53.8600
011259,01,20030605,WMT,WALMART INC,54.6200
011259,01,20030606,WMT,WALMART INC,53.8200
011259,01,20030609,WMT,WALMART INC,53.7900
011259,01,20030610,WMT,WALMART INC,54.7600
011259,01,20030611,WMT,WALMART INC,55.3900
011259,01,20030612,WMT,WALMART INC,55.0300
011259,01,20030613,WMT,WALMART INC,54.0800
011259,01,20030616,WMT,WALMART INC,55.2500
011259,01,20030617,WMT,WALMART INC,55.0600
011259,01,20030618,WMT,WALMART INC,55.2400
011259,01,20030619,WMT,WALMART INC,54.4900
011259,01,20030620,WMT,WALMART INC,54.2600
011259,01,20030623,WMT,WALMART INC,53.7400
011259,01,20030624,WMT,WALMART INC,54.6800
011259,01,20030625,WMT,WALMART INC,54.1800
011259,01,20030626,WMT,WALMART INC,54.3900
011259,01,20030627,WMT,WALMART INC,53.8000
011259,01,20030630,WMT,WALMART INC,53.6700
011259,01,20030701,WMT,WALMART INC,54.3500
011259,01,20030702,WMT,WALMART INC,55.7300
011259,01,20030703,WMT,WALMART INC,54.9600
011259,01,20030707,WMT,WALMART INC,56.5500
011259,01,20030708,WMT,WALMART INC,56.7000
011259,01,20030709,WMT,WALMART INC,55.7600
011259,01,20030710,WMT,WALMART INC,55.6300
011259,01,20030711,WMT,WALMART INC,56.5300
011259,01,20030714,WMT,WALMART INC,56.6500
011259,01,20030715,WMT,WALMART INC,57.3200
011259,01,20030716,WMT,WALMART INC,56.6500
011259,01,20030717,WMT,WALMART INC,55.8000
011259,01,20030718,WMT,WALMART INC,57.0000
011259,01,20030721,WMT,WALMART INC,55.9600
011259,01,20030722,WMT,WALMART INC,56.9000
011259,01,20030723,WMT,WALMART INC,56.5000
011259,01,20030724,WMT,WALMART INC,55.6300
011259,01,20030725,WMT,WALMART INC,56.1900
011259,01,20030728,WMT,WALMART INC,56.1600
011259,01,20030729,WMT,WALMART INC,55.4900
011259,01,20030730,WMT,WALMART INC,55.9000
011259,01,20030731,WMT,WALMART INC,55.9100
011259,01,20030801,WMT,WALMART INC,55.2700
011259,01,20030804,WMT,WALMART INC,55.8300
011259,01,20030805,WMT,WALMART INC,55.3000
011259,01,20030806,WMT,WALMART INC,55.7400
011259,01,20030807,WMT,WALMART INC,57.0000
011259,01,20030808,WMT,WALMART INC,57.7700
011259,01,20030811,WMT,WALMART INC,57.7000
011259,01,20030812,WMT,WALMART INC,58.8000
011259,01,20030813,WMT,WALMART INC,58.0700
011259,01,20030814,WMT,WALMART INC,57.9300
011259,01,20030815,WMT,WALMART INC,58.1000
011259,01,20030818,WMT,WALMART INC,58.9200
011259,01,20030819,WMT,WALMART INC,58.8800
011259,01,20030820,WMT,WALMART INC,58.7800
011259,01,20030821,WMT,WALMART INC,59.1900
011259,01,20030822,WMT,WALMART INC,58.4000
011259,01,20030825,WMT,WALMART INC,59.1000
011259,01,20030826,WMT,WALMART INC,59.1000
011259,01,20030827,WMT,WALMART INC,59.1100
011259,01,20030828,WMT,WALMART INC,59.3000
011259,01,20030829,WMT,WALMART INC,59.1700
011259,01,20030902,WMT,WALMART INC,59.9200
011259,01,20030903,WMT,WALMART INC,59.9800
011259,01,20030904,WMT,WALMART INC,60.0800
011259,01,20030905,WMT,WALMART INC,58.8900
011259,01,20030908,WMT,WALMART INC,58.5900
011259,01,20030909,WMT,WALMART INC,57.0600
011259,01,20030910,WMT,WALMART INC,56.8500
011259,01,20030911,WMT,WALMART INC,57.5000
011259,01,20030912,WMT,WALMART INC,57.4800
011259,01,20030915,WMT,WALMART INC,57.7500
011259,01,20030916,WMT,WALMART INC,58.4200
011259,01,20030917,WMT,WALMART INC,57.5900
011259,01,20030918,WMT,WALMART INC,58.4900
011259,01,20030919,WMT,WALMART INC,58.1400
011259,01,20030922,WMT,WALMART INC,57.0700
011259,01,20030923,WMT,WALMART INC,57.6200
011259,01,20030924,WMT,WALMART INC,56.6200
011259,01,20030925,WMT,WALMART INC,56.8900
011259,01,20030926,WMT,WALMART INC,56.8000
011259,01,20030929,WMT,WALMART INC,57.2300
011259,01,20030930,WMT,WALMART INC,55.8500
011259,01,20031001,WMT,WALMART INC,57.0600
011259,01,20031002,WMT,WALMART INC,57.0600
011259,01,20031003,WMT,WALMART INC,57.4800
011259,01,20031006,WMT,WALMART INC,57.9900
011259,01,20031007,WMT,WALMART INC,58.9000
011259,01,20031008,WMT,WALMART INC,58.5200
011259,01,20031009,WMT,WALMART INC,58.9600
011259,01,20031010,WMT,WALMART INC,58.4200
011259,01,20031013,WMT,WALMART INC,58.9500
011259,01,20031014,WMT,WALMART INC,59.3300
011259,01,20031015,WMT,WALMART INC,59.0700
011259,01,20031016,WMT,WALMART INC,59.3900
011259,01,20031017,WMT,WALMART INC,58.8400
011259,01,20031020,WMT,WALMART INC,59.0000
011259,01,20031021,WMT,WALMART INC,58.9700
011259,01,20031022,WMT,WALMART INC,58.2400
011259,01,20031023,WMT,WALMART INC,58.7000
011259,01,20031024,WMT,WALMART INC,58.1100
011259,01,20031027,WMT,WALMART INC,57.7900
011259,01,20031028,WMT,WALMART INC,58.7600
011259,01,20031029,WMT,WALMART INC,58.8500
011259,01,20031030,WMT,WALMART INC,58.8000
011259,01,20031031,WMT,WALMART INC,58.9500
011259,01,20031103,WMT,WALMART INC,59.0400
011259,01,20031104,WMT,WALMART INC,58.6600
011259,01,20031105,WMT,WALMART INC,57.9200
011259,01,20031106,WMT,WALMART INC,58.6100
011259,01,20031107,WMT,WALMART INC,58.4200
011259,01,20031110,WMT,WALMART INC,58.1200
011259,01,20031111,WMT,WALMART INC,58.2800
011259,01,20031112,WMT,WALMART INC,57.9600
011259,01,20031113,WMT,WALMART INC,55.5200
011259,01,20031114,WMT,WALMART INC,55.0000
011259,01,20031117,WMT,WALMART INC,55.0000
011259,01,20031118,WMT,WALMART INC,54.7200
011259,01,20031119,WMT,WALMART INC,55.2100
011259,01,20031120,WMT,WALMART INC,55.0700
011259,01,20031121,WMT,WALMART INC,54.8100
011259,01,20031124,WMT,WALMART INC,56.0800
011259,01,20031125,WMT,WALMART INC,56.0400
011259,01,20031126,WMT,WALMART INC,55.7000
011259,01,20031128,WMT,WALMART INC,55.6400
011259,01,20031201,WMT,WALMART INC,54.5000
011259,01,20031202,WMT,WALMART INC,53.0200
011259,01,20031203,WMT,WALMART INC,52.6900
011259,01,20031204,WMT,WALMART INC,53.0200
011259,01,20031205,WMT,WALMART INC,53.4800
011259,01,20031208,WMT,WALMART INC,53.4000
011259,01,20031209,WMT,WALMART INC,52.6100
011259,01,20031210,WMT,WALMART INC,52.9500
011259,01,20031211,WMT,WALMART INC,52.8100
011259,01,20031212,WMT,WALMART INC,52.5000
011259,01,20031215,WMT,WALMART INC,50.7400
011259,01,20031216,WMT,WALMART INC,51.3900
011259,01,20031217,WMT,WALMART INC,51.9000
011259,01,20031218,WMT,WALMART INC,52.6000
011259,01,20031219,WMT,WALMART INC,52.3500
011259,01,20031222,WMT,WALMART INC,53.0700
011259,01,20031223,WMT,WALMART INC,52.7700
011259,01,20031224,WMT,WALMART INC,52.4400
011259,01,20031226,WMT,WALMART INC,52.5200
011259,01,20031229,WMT,WALMART INC,52.9000
011259,01,20031230,WMT,WALMART INC,52.7800
011259,01,20031231,WMT,WALMART INC,53.0500
011259,01,20040102,WMT,WALMART INC,52.3000
011259,01,20040105,WMT,WALMART INC,52.1200
011259,01,20040106,WMT,WALMART INC,53.3400
011259,01,20040107,WMT,WALMART INC,53.4800
011259,01,20040108,WMT,WALMART INC,53.2600
011259,01,20040109,WMT,WALMART INC,52.4000
011259,01,20040112,WMT,WALMART INC,52.5100
011259,01,20040113,WMT,WALMART INC,52.7600
011259,01,20040114,WMT,WALMART INC,53.1400
011259,01,20040115,WMT,WALMART INC,53.4900
011259,01,20040116,WMT,WALMART INC,53.4800
011259,01,20040120,WMT,WALMART INC,52.9500
011259,01,20040121,WMT,WALMART INC,53.4500
011259,01,20040122,WMT,WALMART INC,53.1800
011259,01,20040123,WMT,WALMART INC,54.2100
011259,01,20040126,WMT,WALMART INC,54.6100
011259,01,20040127,WMT,WALMART INC,54.4300
011259,01,20040128,WMT,WALMART INC,53.2700
011259,01,20040129,WMT,WALMART INC,54.4800
011259,01,20040130,WMT,WALMART INC,53.8500
011259,01,20040202,WMT,WALMART INC,54.6900
011259,01,20040203,WMT,WALMART INC,55.0100
011259,01,20040204,WMT,WALMART INC,55.3900
011259,01,20040205,WMT,WALMART INC,56.2500
011259,01,20040206,WMT,WALMART INC,57.5800
011259,01,20040209,WMT,WALMART INC,57.3200
011259,01,20040210,WMT,WALMART INC,57.5300
011259,01,20040211,WMT,WALMART INC,57.0700
011259,01,20040212,WMT,WALMART INC,56.9800
011259,01,20040213,WMT,WALMART INC,56.3200
011259,01,20040217,WMT,WALMART INC,57.5200
011259,01,20040218,WMT,WALMART INC,57.2000
011259,01,20040219,WMT,WALMART INC,58.3800
011259,01,20040220,WMT,WALMART INC,59.4300
011259,01,20040223,WMT,WALMART INC,60.0500
011259,01,20040224,WMT,WALMART INC,59.9500
011259,01,20040225,WMT,WALMART INC,59.8800
011259,01,20040226,WMT,WALMART INC,59.4000
011259,01,20040227,WMT,WALMART INC,59.5600
011259,01,20040301,WMT,WALMART INC,60.4500
011259,01,20040302,WMT,WALMART INC,59.5500
011259,01,20040303,WMT,WALMART INC,60.3600
011259,01,20040304,WMT,WALMART INC,61.0500
011259,01,20040305,WMT,WALMART INC,60.2400
011259,01,20040308,WMT,WALMART INC,60.4600
011259,01,20040309,WMT,WALMART INC,60.2800
011259,01,20040310,WMT,WALMART INC,58.7600
011259,01,20040311,WMT,WALMART INC,57.9000
011259,01,20040312,WMT,WALMART INC,58.4800
011259,01,20040315,WMT,WALMART INC,57.9000
011259,01,20040316,WMT,WALMART INC,57.9700
011259,01,20040317,WMT,WALMART INC,58.3500
011259,01,20040318,WMT,WALMART INC,58.9400
011259,01,20040319,WMT,WALMART INC,58.6000
011259,01,20040322,WMT,WALMART INC,58.1000
011259,01,20040323,WMT,WALMART INC,58.2100
011259,01,20040324,WMT,WALMART INC,58.5800
011259,01,20040325,WMT,WALMART INC,59.8200
011259,01,20040326,WMT,WALMART INC,59.4100
011259,01,20040329,WMT,WALMART INC,60.1300
011259,01,20040330,WMT,WALMART INC,60.0000
011259,01,20040331,WMT,WALMART INC,59.6900
011259,01,20040401,WMT,WALMART INC,58.3500
011259,01,20040402,WMT,WALMART INC,58.6000
011259,01,20040405,WMT,WALMART INC,58.6400
011259,01,20040406,WMT,WALMART INC,59.0200
011259,01,20040407,WMT,WALMART INC,57.9800
011259,01,20040408,WMT,WALMART INC,56.6900
011259,01,20040412,WMT,WALMART INC,57.3400
011259,01,20040413,WMT,WALMART INC,56.4700
011259,01,20040414,WMT,WALMART INC,57.4200
011259,01,20040415,WMT,WALMART INC,57.7900
011259,01,20040416,WMT,WALMART INC,58.4400
011259,01,20040419,WMT,WALMART INC,58.3700
011259,01,20040420,WMT,WALMART INC,58.1000
011259,01,20040421,WMT,WALMART INC,58.3500
011259,01,20040422,WMT,WALMART INC,58.6000
011259,01,20040423,WMT,WALMART INC,58.9700
011259,01,20040426,WMT,WALMART INC,58.1400
011259,01,20040427,WMT,WALMART INC,58.6000
011259,01,20040428,WMT,WALMART INC,57.9800
011259,01,20040429,WMT,WALMART INC,57.5700
011259,01,20040430,WMT,WALMART INC,57.0000
011259,01,20040503,WMT,WALMART INC,56.5400
011259,01,20040504,WMT,WALMART INC,56.0000
011259,01,20040505,WMT,WALMART INC,55.8600
011259,01,20040506,WMT,WALMART INC,54.5800
011259,01,20040507,WMT,WALMART INC,53.9000
011259,01,20040510,WMT,WALMART INC,55.2200
011259,01,20040511,WMT,WALMART INC,54.5300
011259,01,20040512,WMT,WALMART INC,55.0600
011259,01,20040513,WMT,WALMART INC,55.2500
011259,01,20040514,WMT,WALMART INC,55.0600
011259,01,20040517,WMT,WALMART INC,54.7000
011259,01,20040518,WMT,WALMART INC,55.2100
011259,01,20040519,WMT,WALMART INC,54.7800
011259,01,20040520,WMT,WALMART INC,54.8400
011259,01,20040521,WMT,WALMART INC,55.0900
011259,01,20040524,WMT,WALMART INC,54.9900
011259,01,20040525,WMT,WALMART INC,55.4900
011259,01,20040526,WMT,WALMART INC,55.2800
011259,01,20040527,WMT,WALMART INC,55.9700
011259,01,20040528,WMT,WALMART INC,55.7300
011259,01,20040601,WMT,WALMART INC,55.4400
011259,01,20040602,WMT,WALMART INC,56.3500
011259,01,20040603,WMT,WALMART INC,56.6000
011259,01,20040604,WMT,WALMART INC,56.5900
011259,01,20040607,WMT,WALMART INC,57.5000
011259,01,20040608,WMT,WALMART INC,57.6800
011259,01,20040609,WMT,WALMART INC,57.0300
011259,01,20040610,WMT,WALMART INC,57.2000
011259,01,20040614,WMT,WALMART INC,56.3800
011259,01,20040615,WMT,WALMART INC,56.7100
011259,01,20040616,WMT,WALMART INC,56.1200
011259,01,20040617,WMT,WALMART INC,55.8500
011259,01,20040618,WMT,WALMART INC,55.6200
011259,01,20040621,WMT,WALMART INC,54.9300
011259,01,20040622,WMT,WALMART INC,54.0600
011259,01,20040623,WMT,WALMART INC,53.5500
011259,01,20040624,WMT,WALMART INC,53.1500
011259,01,20040625,WMT,WALMART INC,52.5100
011259,01,20040628,WMT,WALMART INC,52.4600
011259,01,20040629,WMT,WALMART INC,51.9800
011259,01,20040630,WMT,WALMART INC,52.7600
011259,01,20040701,WMT,WALMART INC,51.7600
011259,01,20040702,WMT,WALMART INC,51.9300
011259,01,20040706,WMT,WALMART INC,52.0800
011259,01,20040707,WMT,WALMART INC,52.3200
011259,01,20040708,WMT,WALMART INC,52.1800
011259,01,20040709,WMT,WALMART INC,51.7600
011259,01,20040712,WMT,WALMART INC,52.2100
011259,01,20040713,WMT,WALMART INC,53.0100
011259,01,20040714,WMT,WALMART INC,52.5800
011259,01,20040715,WMT,WALMART INC,52.3300
011259,01,20040716,WMT,WALMART INC,52.6500
011259,01,20040719,WMT,WALMART INC,52.8600
011259,01,20040720,WMT,WALMART INC,53.2500
011259,01,20040721,WMT,WALMART INC,53.1200
011259,01,20040722,WMT,WALMART INC,52.9100
011259,01,20040723,WMT,WALMART INC,53.1600
011259,01,20040726,WMT,WALMART INC,52.6500
011259,01,20040727,WMT,WALMART INC,53.9000
011259,01,20040728,WMT,WALMART INC,53.9100
011259,01,20040729,WMT,WALMART INC,53.4800
011259,01,20040730,WMT,WALMART INC,53.0100
011259,01,20040802,WMT,WALMART INC,53.1800
011259,01,20040803,WMT,WALMART INC,52.8700
011259,01,20040804,WMT,WALMART INC,53.2000
011259,01,20040805,WMT,WALMART INC,52.0500
011259,01,20040806,WMT,WALMART INC,51.3300
011259,01,20040809,WMT,WALMART INC,51.3700
011259,01,20040810,WMT,WALMART INC,52.1100
011259,01,20040811,WMT,WALMART INC,51.6300
011259,01,20040812,WMT,WALMART INC,52.6500
011259,01,20040813,WMT,WALMART INC,53.4000
011259,01,20040816,WMT,WALMART INC,54.3000
011259,01,20040817,WMT,WALMART INC,54.9700
011259,01,20040818,WMT,WALMART INC,54.4600
011259,01,20040819,WMT,WALMART INC,54.8600
011259,01,20040820,WMT,WALMART INC,54.6500
011259,01,20040823,WMT,WALMART INC,53.8000
011259,01,20040824,WMT,WALMART INC,53.8600
011259,01,20040825,WMT,WALMART INC,54.1000
011259,01,20040826,WMT,WALMART INC,53.8800
011259,01,20040827,WMT,WALMART INC,53.5600
011259,01,20040830,WMT,WALMART INC,53.2000
011259,01,20040831,WMT,WALMART INC,52.6700
011259,01,20040901,WMT,WALMART INC,52.6300
011259,01,20040902,WMT,WALMART INC,53.0200
011259,01,20040903,WMT,WALMART INC,53.2500
011259,01,20040907,WMT,WALMART INC,53.2900
011259,01,20040908,WMT,WALMART INC,53.0800
011259,01,20040909,WMT,WALMART INC,52.5700
011259,01,20040910,WMT,WALMART INC,53.4500
011259,01,20040913,WMT,WALMART INC,53.3500
011259,01,20040914,WMT,WALMART INC,53.2200
011259,01,20040915,WMT,WALMART INC,52.9100
011259,01,20040916,WMT,WALMART INC,52.7700
011259,01,20040917,WMT,WALMART INC,52.4800
011259,01,20040920,WMT,WALMART INC,52.2000
011259,01,20040921,WMT,WALMART INC,52.2600
011259,01,20040922,WMT,WALMART INC,51.6700
011259,01,20040923,WMT,WALMART INC,52.5400
011259,01,20040924,WMT,WALMART INC,52.8100
011259,01,20040927,WMT,WALMART INC,52.5200
011259,01,20040928,WMT,WALMART INC,52.7800
011259,01,20040929,WMT,WALMART INC,53.0000
011259,01,20040930,WMT,WALMART INC,53.2000
011259,01,20041001,WMT,WALMART INC,53.1300
011259,01,20041004,WMT,WALMART INC,53.3100
011259,01,20041005,WMT,WALMART INC,53.4100
011259,01,20041006,WMT,WALMART INC,53.9800
011259,01,20041007,WMT,WALMART INC,53.5500
011259,01,20041008,WMT,WALMART INC,52.8500
011259,01,20041011,WMT,WALMART INC,52.9000
011259,01,20041012,WMT,WALMART INC,52.9200
011259,01,20041013,WMT,WALMART INC,52.5500
011259,01,20041014,WMT,WALMART INC,52.1000
011259,01,20041015,WMT,WALMART INC,52.5300
011259,01,20041018,WMT,WALMART INC,52.9200
011259,01,20041019,WMT,WALMART INC,52.6800
011259,01,20041020,WMT,WALMART INC,52.4800
011259,01,20041021,WMT,WALMART INC,52.1100
011259,01,20041022,WMT,WALMART INC,51.9900
011259,01,20041025,WMT,WALMART INC,52.3000
011259,01,20041026,WMT,WALMART INC,52.8200
011259,01,20041027,WMT,WALMART INC,53.7200
011259,01,20041028,WMT,WALMART INC,53.9900
011259,01,20041029,WMT,WALMART INC,53.9200
011259,01,20041101,WMT,WALMART INC,53.8500
011259,01,20041102,WMT,WALMART INC,54.1500
011259,01,20041103,WMT,WALMART INC,54.4800
011259,01,20041104,WMT,WALMART INC,56.2600
011259,01,20041105,WMT,WALMART INC,56.4700
011259,01,20041108,WMT,WALMART INC,56.5300
011259,01,20041109,WMT,WALMART INC,56.3200
011259,01,20041110,WMT,WALMART INC,56.0500
011259,01,20041111,WMT,WALMART INC,56.6200
011259,01,20041112,WMT,WALMART INC,56.8500
011259,01,20041115,WMT,WALMART INC,57.7000
011259,01,20041116,WMT,WALMART INC,56.8900
011259,01,20041117,WMT,WALMART INC,56.2400
011259,01,20041118,WMT,WALMART INC,55.8000
011259,01,20041119,WMT,WALMART INC,55.2500
011259,01,20041122,WMT,WALMART INC,55.6800
011259,01,20041123,WMT,WALMART INC,55.6500
011259,01,20041124,WMT,WALMART INC,55.5000
011259,01,20041126,WMT,WALMART INC,55.3200
011259,01,20041129,WMT,WALMART INC,53.1500
011259,01,20041130,WMT,WALMART INC,52.0600
011259,01,20041201,WMT,WALMART INC,52.8200
